ROW_ID,SPLIT,N_CLUSTERS,CLUSTER,CLUSTER_ORACLE,GATE_CONFIDENCE
tuji1_official_test_0000416,test,8,5,5,0.7465657519727622
tuji1_official_test_0000417,test,8,5,5,0.507692322119519
tuji1_official_test_0000418,test,8,5,5,0.8771321447618712
tuji1_official_test_0000419,test,8,5,5,0.9045378554332839
tuji1_official_test_0000420,test,8,1,5,0.3631165576356841
tuji1_official_test_0000421,test,8,5,5,0.6972659982424283
tuji1_official_test_0000422,test,8,5,5,0.5500814851771154
tuji1_official_test_0000423,test,8,7,5,0.47970276408391554
tuji1_official_test_0000424,test,8,5,5,0.4681247678486701
tuji1_official_test_0000425,test,8,5,5,0.6049252454530629
tuji1_official_test_0000426,test,8,7,7,0.39926924824971605
tuji1_official_test_0000427,test,8,7,7,0.5876265950186924
tuji1_official_test_0000428,test,8,7,7,0.6522577596432474
tuji1_official_test_0000429,test,8,7,7,0.5594017963596302
tuji1_official_test_0000430,test,8,7,7,0.41986693054021607
tuji1_official_test_0000431,test,8,7,7,0.362541281587929
tuji1_official_test_0000432,test,8,1,7,0.359366473616291
tuji1_official_test_0000433,test,8,7,7,0.3940787263095297
tuji1_official_test_0000434,test,8,5,7,0.5516039997633719
tuji1_official_test_0000435,test,8,1,7,0.4018990037702118
tuji1_official_test_0000436,test,8,5,5,0.7531359594043286
tuji1_official_test_0000437,test,8,5,5,0.8473674151564639
tuji1_official_test_0000438,test,8,5,5,0.6329146858425436
tuji1_official_test_0000439,test,8,5,5,0.7142910114146168
tuji1_official_test_0000440,test,8,1,5,0.5695862231480716
tuji1_official_test_0000441,test,8,7,5,0.3863323920336299
tuji1_official_test_0000442,test,8,1,5,0.5729909430960493
tuji1_official_test_0000443,test,8,5,5,0.7018379244962533
tuji1_official_test_0000444,test,8,5,5,0.6817577815374416
tuji1_official_test_0000445,test,8,7,5,0.41601287635559503
tuji1_official_test_0000446,test,8,5,5,0.6175191459842315
tuji1_official_test_0000447,test,8,7,5,0.3975645668730258
tuji1_official_test_0000448,test,8,7,7,0.5031392871729568
tuji1_official_test_0000449,test,8,7,7,0.39191688236948224
tuji1_official_test_0000450,test,8,7,7,0.4671449134339726
tuji1_official_test_0000451,test,8,7,7,0.705282760005649
tuji1_official_test_0000452,test,8,7,7,0.5274413213606768
tuji1_official_test_0000453,test,8,2,7,0.3815326975349576
tuji1_official_test_0000454,test,8,7,7,0.4500394827303697
tuji1_official_test_0000455,test,8,7,7,0.4499332046999275
tuji1_official_test_0000456,test,8,7,7,0.31941913459313565
tuji1_official_test_0000457,test,8,7,7,0.4872426018045033
tuji1_official_test_0000458,test,8,7,7,0.37415433837740414
tuji1_official_test_0000459,test,8,7,7,0.5107313374255995
tuji1_official_test_0000460,test,8,1,7,0.4570408240484541
tuji1_official_test_0000461,test,8,7,7,0.4041511945978331
tuji1_official_test_0000462,test,8,7,5,0.4275971253690409
tuji1_official_test_0000463,test,8,1,5,0.4272578162015695
tuji1_official_test_0000464,test,8,5,5,0.47340348066218624
tuji1_official_test_0000465,test,8,1,5,0.4831903607943606
tuji1_official_test_0000466,test,8,1,5,0.6197022441530003
tuji1_official_test_0000467,test,8,1,5,0.5766139880107235
tuji1_official_test_0000468,test,8,1,5,0.3390559614748473
tuji1_official_test_0000469,test,8,7,5,0.30773082424167314
tuji1_official_test_0000470,test,8,1,5,0.6570265640605234
tuji1_official_test_0000471,test,8,5,5,0.41768256780738694
tuji1_official_test_0000472,test,8,1,5,0.4513373296496674
tuji1_official_test_0000473,test,8,1,5,0.5321699065376643
tuji1_official_test_0000474,test,8,7,7,0.43952743766440244
tuji1_official_test_0000475,test,8,7,7,0.40052857153764115
tuji1_official_test_0000476,test,8,7,7,0.5735017744673968
tuji1_official_test_0000477,test,8,7,7,0.517786721059303
tuji1_official_test_0000478,test,8,7,7,0.4285560020674478
tuji1_official_test_0000479,test,8,7,7,0.4339132591447853
tuji1_official_test_0000480,test,8,2,7,0.4138861520428025
tuji1_official_test_0000481,test,8,2,7,0.3219148176405625
tuji1_official_test_0000482,test,8,7,7,0.3196069339868235
tuji1_official_test_0000483,test,8,2,2,0.4387604332591271
tuji1_official_test_0000484,test,8,2,2,0.42059959977016376
tuji1_official_test_0000485,test,8,7,7,0.4888835215872205
tuji1_official_test_0000486,test,8,1,7,0.6393256052261599
tuji1_official_test_0000487,test,8,1,5,0.7226397027303765
tuji1_official_test_0000488,test,8,1,1,0.540879080817835
tuji1_official_test_0000489,test,8,1,1,0.42591968346980075
tuji1_official_test_0000490,test,8,1,1,0.4123388604562116
tuji1_official_test_0000491,test,8,1,1,0.3757310570368063
tuji1_official_test_0000492,test,8,1,1,0.39097483475706335
tuji1_official_test_0000493,test,8,7,7,0.3407806515696857
tuji1_official_test_0000494,test,8,7,7,0.44381821728315224
tuji1_official_test_0000495,test,8,2,7,0.5568777152121781
tuji1_official_test_0000496,test,8,2,2,0.45268007173872293
tuji1_official_test_0000497,test,8,2,2,0.4469308759241731
tuji1_official_test_0000498,test,8,2,2,0.43476281387527005
tuji1_official_test_0000499,test,8,2,2,0.40071412825077324
tuji1_official_test_0000500,test,8,1,7,0.3616345481379768
tuji1_official_test_0000501,test,8,7,1,0.6704665173407746
tuji1_official_test_0000502,test,8,1,1,0.5869486150770689
tuji1_official_test_0000503,test,8,1,1,0.5437379374864322
tuji1_official_test_0000504,test,8,5,1,0.5019592196877263
tuji1_official_test_0000505,test,8,7,1,0.4387956323409512
tuji1_official_test_0000506,test,8,1,1,0.5097069647634158
tuji1_official_test_0000507,test,8,1,1,0.5296430444960625
tuji1_official_test_0000508,test,8,1,1,0.540621470129084
tuji1_official_test_0000509,test,8,1,1,0.7200818861778618
tuji1_official_test_0000510,test,8,1,1,0.4599874759408138
tuji1_official_test_0000511,test,8,1,1,0.5728495828854583
tuji1_official_test_0000512,test,8,1,1,0.45496723017520924
tuji1_official_test_0000513,test,8,1,1,0.5133035777441058
tuji1_official_test_0000514,test,8,1,1,0.32289148789500954
tuji1_official_test_0000515,test,8,7,1,0.44927872868209606
tuji1_official_test_0000516,test,8,7,1,0.4845791208308301
tuji1_official_test_0000517,test,8,2,7,0.42220936009337184
tuji1_official_test_0000518,test,8,1,7,0.4282524727091354
tuji1_official_test_0000519,test,8,2,2,0.5774923268873288
tuji1_official_test_0000520,test,8,2,2,0.708699895228652
tuji1_official_test_0000521,test,8,2,2,0.5151901343907977
tuji1_official_test_0000522,test,8,7,2,0.4952825626519578
tuji1_official_test_0000523,test,8,1,2,0.35183049296824653
tuji1_official_test_0000524,test,8,2,2,0.4691137704698247
tuji1_official_test_0000525,test,8,1,1,0.4208525788529037
tuji1_official_test_0000526,test,8,5,1,0.3843392206283077
tuji1_official_test_0000527,test,8,1,1,0.580784948419395
tuji1_official_test_0000528,test,8,1,1,0.5900805029978063
tuji1_official_test_0000529,test,8,1,1,0.4246260882606338
tuji1_official_test_0000530,test,8,1,1,0.3754223530965014
tuji1_official_test_0000531,test,8,1,1,0.6570684358895789
tuji1_official_test_0000532,test,8,1,1,0.5299817325994638
tuji1_official_test_0000533,test,8,7,1,0.35012692099926673
tuji1_official_test_0000534,test,8,2,2,0.3511922023279891
tuji1_official_test_0000535,test,8,7,2,0.3483249853969718
tuji1_official_test_0000536,test,8,2,2,0.41963201882944495
tuji1_official_test_0000537,test,8,2,2,0.3881169522989456
tuji1_official_test_0000538,test,8,2,2,0.5691223638144292
tuji1_official_test_0000539,test,8,2,2,0.5928446120807729
tuji1_official_test_0000540,test,8,2,2,0.3938709838456599
tuji1_official_test_0000541,test,8,1,2,0.3481943727336032
tuji1_official_test_0000542,test,8,7,2,0.3210826218032114
tuji1_official_test_0000543,test,8,1,1,0.35836781710054505
tuji1_official_test_0000544,test,8,1,1,0.5018840116410659
tuji1_official_test_0000545,test,8,1,1,0.5371160266856775
tuji1_official_test_0000546,test,8,5,1,0.47819564193284686
tuji1_official_test_0000547,test,8,1,1,0.6649923696928454
tuji1_official_test_0000548,test,8,1,1,0.738854806042222
tuji1_official_test_0000549,test,8,1,1,0.6282480826394791
tuji1_official_test_0000550,test,8,1,1,0.5066907842844075
tuji1_official_test_0000551,test,8,1,1,0.6298790930235222
tuji1_official_test_0000552,test,8,1,1,0.40234484533023573
tuji1_official_test_0000553,test,8,1,1,0.45843817074044685
tuji1_official_test_0000554,test,8,2,2,0.4281111914144684
tuji1_official_test_0000555,test,8,2,2,0.43300367356868674
tuji1_official_test_0000556,test,8,2,2,0.5453459391637917
tuji1_official_test_0000557,test,8,2,2,0.6168114953573823
tuji1_official_test_0000558,test,8,2,2,0.6316357951768535
tuji1_official_test_0000559,test,8,2,2,0.4234868162055726
tuji1_official_test_0000560,test,8,7,2,0.4811330099830714
tuji1_official_test_0000561,test,8,1,2,0.39577900563999646
tuji1_official_test_0000562,test,8,7,1,0.542858542567333
tuji1_official_test_0000563,test,8,1,1,0.4723561383840639
tuji1_official_test_0000564,test,8,1,1,0.6759360583223417
tuji1_official_test_0000565,test,8,1,1,0.6857167121715513
tuji1_official_test_0000566,test,8,1,1,0.7314260298732794
tuji1_official_test_0000567,test,8,1,1,0.759108419160078
tuji1_official_test_0000568,test,8,1,1,0.5997271446306838
tuji1_official_test_0000569,test,8,1,1,0.46776620049618883
tuji1_official_test_0000570,test,8,1,1,0.5689648861777615
tuji1_official_test_0000571,test,8,2,2,0.47251863127226196
tuji1_official_test_0000572,test,8,2,2,0.5287027586880096
tuji1_official_test_0000573,test,8,2,2,0.5483819369881959
tuji1_official_test_0000574,test,8,1,2,0.3851454046089364
tuji1_official_test_0000575,test,8,1,1,0.5686653532698783
tuji1_official_test_0000576,test,8,2,1,0.32056512981090185
tuji1_official_test_0000577,test,8,1,1,0.39504094308434995
tuji1_official_test_0000578,test,8,1,1,0.7050968607072875
tuji1_official_test_0000579,test,8,1,1,0.3620272446204465
tuji1_official_test_0000580,test,8,1,1,0.5889287066952277
tuji1_official_test_0000581,test,8,1,1,0.7602229077627018
tuji1_official_test_0000582,test,8,1,1,0.39661037362242846
tuji1_official_test_0000583,test,8,1,1,0.748134724974964
tuji1_official_test_0000584,test,8,1,1,0.6632317786505938
tuji1_official_test_0000585,test,8,1,1,0.6768836494866206
tuji1_official_test_0000586,test,8,1,1,0.511052414615687
tuji1_official_test_0000587,test,8,1,1,0.5211577500224995
tuji1_official_test_0000588,test,8,1,1,0.5684723146573759
tuji1_official_test_0000589,test,8,1,1,0.30248075459626683
tuji1_official_test_0000590,test,8,2,2,0.33810235634664393
tuji1_official_test_0000591,test,8,2,2,0.5532609902687737
tuji1_official_test_0000592,test,8,2,2,0.4082114106639416
tuji1_official_test_0000593,test,8,2,2,0.5275117788639695
tuji1_official_test_0000594,test,8,2,2,0.6608182058687517
tuji1_official_test_0000595,test,8,2,2,0.6400153271500719
tuji1_official_test_0000596,test,8,2,2,0.6455468082596851
tuji1_official_test_0000597,test,8,2,2,0.5693754632330278
tuji1_official_test_0000598,test,8,2,2,0.5563201399640753
tuji1_official_test_0000599,test,8,3,3,0.770244635334837
tuji1_official_test_0000600,test,8,3,3,0.8225825067452962
tuji1_official_test_0000601,test,8,3,3,0.7021789429523172
tuji1_official_test_0000602,test,8,3,3,0.6117763845250775
tuji1_official_test_0000603,test,8,3,3,0.5267361878842839
tuji1_official_test_0000604,test,8,3,3,0.5633782881549722
tuji1_official_test_0000605,test,8,3,3,0.6674286990384861
tuji1_official_test_0000606,test,8,3,3,0.5293308869722428
tuji1_official_test_0000607,test,8,3,7,0.28595620928563986
tuji1_official_test_0000608,test,8,7,7,0.38316223318945364
tuji1_official_test_0000609,test,8,4,7,0.29349170973308114
tuji1_official_test_0000610,test,8,2,7,0.42778627192826496
tuji1_official_test_0000611,test,8,3,7,0.604230322880638
tuji1_official_test_0000612,test,8,3,3,0.7715147455883036
tuji1_official_test_0000613,test,8,3,3,0.4758484703454661
tuji1_official_test_0000614,test,8,3,3,0.8568209729733387
tuji1_official_test_0000615,test,8,3,3,0.7880239611413821
tuji1_official_test_0000616,test,8,3,3,0.8961635933748144
tuji1_official_test_0000617,test,8,3,3,0.7639018921045018
tuji1_official_test_0000618,test,8,3,3,0.9222154478573077
tuji1_official_test_0000619,test,8,3,3,0.9428958315302042
tuji1_official_test_0000620,test,8,3,3,0.825709206013842
tuji1_official_test_0000621,test,8,3,3,0.8018061459557476
tuji1_official_test_0000622,test,8,3,3,0.6918821124783792
tuji1_official_test_0000623,test,8,3,3,0.7708323932328779
tuji1_official_test_0000624,test,8,3,3,0.812291993240057
tuji1_official_test_0000625,test,8,3,3,0.5283752566729901
tuji1_official_test_0000626,test,8,3,3,0.6766145975049322
tuji1_official_test_0000627,test,8,7,7,0.39861154375918667
tuji1_official_test_0000628,test,8,7,7,0.46378217943268524
tuji1_official_test_0000629,test,8,7,7,0.44298027188600925
tuji1_official_test_0000630,test,8,7,7,0.32998841845926585
tuji1_official_test_0000631,test,8,2,7,0.35005241045347246
tuji1_official_test_0000632,test,8,7,7,0.3576963170403602
tuji1_official_test_0000633,test,8,3,7,0.5590943993579898
tuji1_official_test_0000634,test,8,3,7,0.57926928899506
tuji1_official_test_0000635,test,8,3,7,0.6002958856547225
tuji1_official_test_0000636,test,8,3,3,0.7942556705024267
tuji1_official_test_0000637,test,8,3,3,0.6304532240839125
tuji1_official_test_0000638,test,8,3,3,0.6705741146762825
tuji1_official_test_0000639,test,8,3,3,0.9219085172208331
tuji1_official_test_0000640,test,8,3,3,0.8854112479951266
tuji1_official_test_0000641,test,8,3,3,0.9022595707966933
tuji1_official_test_0000642,test,8,3,3,0.9286712723976218
tuji1_official_test_0000643,test,8,4,4,0.4741283495010426
tuji1_official_test_0000644,test,8,4,4,0.404060605519361
tuji1_official_test_0000645,test,8,4,4,0.36656978812278473
tuji1_official_test_0000646,test,8,4,4,0.6067291942226793
tuji1_official_test_0000647,test,8,4,4,0.6218817240318332
tuji1_official_test_0000648,test,8,4,4,0.6606376269301201
tuji1_official_test_0000649,test,8,6,4,0.48591455781366377
tuji1_official_test_0000650,test,8,4,4,0.4561024092925235
tuji1_official_test_0000651,test,8,6,4,0.5252673196230778
tuji1_official_test_0000652,test,8,6,4,0.44516150607003396
tuji1_official_test_0000653,test,8,6,4,0.6839762211804805
tuji1_official_test_0000654,test,8,6,6,0.5888019172831094
tuji1_official_test_0000655,test,8,6,6,0.48876244949094017
tuji1_official_test_0000656,test,8,6,6,0.9048560077142865
tuji1_official_test_0000657,test,8,6,6,0.8670083832827942
tuji1_official_test_0000658,test,8,6,6,0.7231515525381671
tuji1_official_test_0000659,test,8,6,6,0.8397115771770265
tuji1_official_test_0000660,test,8,6,6,0.8974561188190766
tuji1_official_test_0000661,test,8,6,6,0.4629025973995263
tuji1_official_test_0000662,test,8,6,6,0.6491498093313217
tuji1_official_test_0000663,test,8,6,6,0.7731330458100504
tuji1_official_test_0000664,test,8,6,6,0.47549155809889476
tuji1_official_test_0000665,test,8,4,6,0.39374958889081946
tuji1_official_test_0000666,test,8,4,4,0.5848411742163723
tuji1_official_test_0000667,test,8,4,4,0.4648899561092349
tuji1_official_test_0000668,test,8,4,4,0.5297648840411916
tuji1_official_test_0000669,test,8,4,4,0.4050815876588687
tuji1_official_test_0000670,test,8,4,4,0.5243010271183034
tuji1_official_test_0000671,test,8,4,4,0.43233240282819124
tuji1_official_test_0000672,test,8,7,4,0.3349468076791007
tuji1_official_test_0000673,test,8,4,4,0.467245545870388
tuji1_official_test_0000674,test,8,4,4,0.39924565875546897
tuji1_official_test_0000675,test,8,4,4,0.6131655997731623
tuji1_official_test_0000676,test,8,4,4,0.37501136071598296
tuji1_official_test_0000677,test,8,4,4,0.5825931495224863
tuji1_official_test_0000678,test,8,4,4,0.6146869113257946
tuji1_official_test_0000679,test,8,6,4,0.6123126098622914
tuji1_official_test_0000680,test,8,6,4,0.5665964558788927
tuji1_official_test_0000681,test,8,6,6,0.8624259085190057
tuji1_official_test_0000682,test,8,6,6,0.6777606735975017
tuji1_official_test_0000683,test,8,6,6,0.8999063809161446
tuji1_official_test_0000684,test,8,6,6,0.8045961703655563
tuji1_official_test_0000685,test,8,6,6,0.5508229621110021
tuji1_official_test_0000686,test,8,6,6,0.5745458534613637
tuji1_official_test_0000687,test,8,4,4,0.4451128263012945
tuji1_official_test_0000688,test,8,4,4,0.45952561881039855
tuji1_official_test_0000689,test,8,4,4,0.5192394897743083
tuji1_official_test_0000690,test,8,4,4,0.4900673779837822
tuji1_official_test_0000691,test,8,4,4,0.7348331216120062
tuji1_official_test_0000692,test,8,2,4,0.30079070819310977
tuji1_official_test_0000693,test,8,4,4,0.38623738460393603
tuji1_official_test_0000694,test,8,4,4,0.4209974171769544
tuji1_official_test_0000695,test,8,4,4,0.4309298611894461
tuji1_official_test_0000696,test,8,4,4,0.3876676770637969
tuji1_official_test_0000697,test,8,4,4,0.2977503891300133
tuji1_official_test_0000698,test,8,4,4,0.4497537761280882
tuji1_official_test_0000699,test,8,6,4,0.48807272261280993
tuji1_official_test_0000700,test,8,0,4,0.5976928833502791
tuji1_official_test_0000701,test,8,6,4,0.3356638395319759
tuji1_official_test_0000702,test,8,4,4,0.4186231128247501
tuji1_official_test_0000703,test,8,4,4,0.4113513705946722
tuji1_official_test_0000704,test,8,4,4,0.5527191479920328
tuji1_official_test_0000705,test,8,6,4,0.6082209766976928
tuji1_official_test_0000706,test,8,6,6,0.8102059567187528
tuji1_official_test_0000707,test,8,6,6,0.8565323161441656
tuji1_official_test_0000708,test,8,6,6,0.7653161948015332
tuji1_official_test_0000709,test,8,6,6,0.8784197796934845
tuji1_official_test_0000710,test,8,6,6,0.900801598217649
tuji1_official_test_0000711,test,8,6,6,0.8528301572829841
tuji1_official_test_0000712,test,8,6,6,0.7908114243979263
tuji1_official_test_0000713,test,8,6,6,0.6033104480013864
tuji1_official_test_0000714,test,8,6,6,0.49275548951966697
tuji1_official_test_0000715,test,8,6,6,0.5675595210658362
tuji1_official_test_0000716,test,8,6,6,0.40332444021178765
tuji1_official_test_0000717,test,8,6,6,0.8510871605507466
tuji1_official_test_0000718,test,8,6,6,0.6392398843293748
tuji1_official_test_0000719,test,8,6,6,0.5857406802211598
tuji1_official_test_0000720,test,8,0,6,0.38408525155608814
tuji1_official_test_0000721,test,8,0,6,0.41502871577443967
tuji1_official_test_0000722,test,8,6,6,0.6504987650466237
tuji1_official_test_0000723,test,8,6,6,0.7752405304926862
tuji1_official_test_0000724,test,8,6,6,0.32469925532903554
tuji1_official_test_0000725,test,8,6,6,0.6970542362363655
tuji1_official_test_0000726,test,8,0,6,0.3650773306287137
tuji1_official_test_0000727,test,8,6,6,0.4748739643968424
tuji1_official_test_0000728,test,8,6,6,0.42543065849562794
tuji1_official_test_0000729,test,8,0,0,0.38493196516056294
tuji1_official_test_0000730,test,8,0,0,0.6655520665352868
tuji1_official_test_0000731,test,8,0,0,0.4746818425311357
tuji1_official_test_0000732,test,8,6,0,0.5491793033135138
tuji1_official_test_0000733,test,8,0,0,0.5603516456911279
tuji1_official_test_0000734,test,8,0,6,0.4842956886460336
tuji1_official_test_0000735,test,8,6,6,0.4597324993919078
tuji1_official_test_0000736,test,8,4,6,0.4990100143918689
tuji1_official_test_0000737,test,8,6,6,0.38563667418220376
tuji1_official_test_0000738,test,8,4,6,0.36814323861807646
tuji1_official_test_0000739,test,8,6,6,0.4153658640618799
tuji1_official_test_0000740,test,8,6,0,0.3243302783788313
tuji1_official_test_0000741,test,8,0,0,0.5174481995133084
tuji1_official_test_0000742,test,8,0,0,0.7420893516186097
tuji1_official_test_0000743,test,8,0,0,0.3869771609020215
tuji1_official_test_0000744,test,8,0,0,0.567434758294873
tuji1_official_test_0000745,test,8,6,0,0.5666596139376203
tuji1_official_test_0000746,test,8,4,0,0.5090520036110491
tuji1_official_test_0000747,test,8,6,6,0.7097653060248874
tuji1_official_test_0000748,test,8,4,6,0.554182216922954
tuji1_official_test_0000749,test,8,4,4,0.41679237596467844
tuji1_official_test_0000750,test,8,0,0,0.5490464080637897
tuji1_official_test_0000751,test,8,0,0,0.5676635827458028
tuji1_official_test_0000752,test,8,0,0,0.5251702435310278
tuji1_official_test_0000753,test,8,0,0,0.7198615750299631
tuji1_official_test_0000754,test,8,0,0,0.7686840622384109
tuji1_official_test_0000755,test,8,0,0,0.6192001594085689
tuji1_official_test_0000756,test,8,0,0,0.8570564005735263
tuji1_official_test_0000757,test,8,0,0,0.7214456920208631
tuji1_official_test_0000758,test,8,0,0,0.7748763998747935
tuji1_official_test_0000759,test,8,0,0,0.7564834956290695
tuji1_official_test_0000760,test,8,0,0,0.5378312374791103
tuji1_official_test_0000761,test,8,0,0,0.707333377151158
tuji1_official_test_0000762,test,8,0,0,0.7119598037565653
tuji1_official_test_0000763,test,8,0,0,0.7743027253737508
tuji1_official_test_0000764,test,8,0,0,0.6890425061958066
tuji1_official_test_0000765,test,8,0,0,0.5323408134433726
tuji1_official_test_0000766,test,8,0,0,0.7485830849130063
tuji1_official_test_0000767,test,8,0,0,0.4816052923071556
tuji1_official_test_0000768,test,8,0,0,0.5732780605145844
tuji1_official_test_0000769,test,8,4,0,0.45477242833006337
tuji1_official_test_0000770,test,8,0,4,0.5838519012146675
tuji1_official_test_0000771,test,8,0,0,0.6656312759049371
tuji1_official_test_0000772,test,8,0,0,0.7401056046552391
tuji1_official_test_0000773,test,8,0,0,0.6529027037458611
tuji1_official_test_0000774,test,8,0,0,0.7339659836401959
tuji1_official_test_0000775,test,8,2,0,0.4776000518997837
tuji1_official_test_0000776,test,8,2,0,0.47533024693165915
tuji1_official_test_0000777,test,8,2,0,0.37827046781592716
tuji1_official_test_0000778,test,8,0,0,0.5327864993459545
tuji1_official_test_0000779,test,8,4,0,0.33379416021465
tuji1_official_test_0000780,test,8,2,0,0.39815409346549024
tuji1_official_test_0000781,test,8,4,4,0.40146033804087167
tuji1_official_test_0000782,test,8,4,4,0.34651395942227603
tuji1_official_test_0000783,test,8,4,0,0.5601766770431309
tuji1_official_test_0000784,test,8,2,0,0.35094870642362963
tuji1_official_test_0000785,test,8,0,0,0.5052636810750456
tuji1_official_test_0000786,test,8,0,0,0.434741051717171
tuji1_official_test_0000787,test,8,0,0,0.42239916297283026
tuji1_official_test_0000788,test,8,2,0,0.5156371383419901
tuji1_official_test_0000789,test,8,2,2,0.4292880570455867
tuji1_official_test_0000790,test,8,0,2,0.5413900137882312
tuji1_official_test_0000791,test,8,0,2,0.42550854192870574
tuji1_official_test_0000792,test,8,0,2,0.33719881208862423
tuji1_official_test_0000793,test,8,4,2,0.45793602025285074
tuji1_official_test_0000794,test,8,4,2,0.3761412907629175
tuji1_official_test_0000795,test,8,4,2,0.6100229198044314
tuji1_official_test_0000796,test,8,4,2,0.4042685053448045
tuji1_official_test_0000797,test,8,2,2,0.41117388138212463
tuji1_official_test_0000798,test,8,2,2,0.4251663025523875
tuji1_official_test_0000799,test,8,2,2,0.4772440081227481
tuji1_official_test_0000800,test,8,2,2,0.5466693305673689
tuji1_official_test_0000801,test,8,0,2,0.4758822419078168
tuji1_official_test_0000802,test,8,0,2,0.44027893776103305
tuji1_official_test_0000803,test,8,0,2,0.47150602281051796
tuji1_official_test_0000804,test,8,0,2,0.45020718279119565
tuji1_official_test_0000805,test,8,0,2,0.4185070681773556
tuji1_official_test_0000806,test,8,0,2,0.53494381403393
tuji1_official_test_0000807,test,8,2,2,0.552685998617762
tuji1_official_test_0000808,test,8,2,2,0.39823472369148605
tuji1_official_test_0000809,test,8,2,2,0.34044379212004516
tuji1_official_test_0000810,test,8,4,2,0.4704480814738424
tuji1_official_test_0000811,test,8,4,4,0.9071712067112223
tuji1_official_test_0000812,test,8,4,4,0.8413456215165935
tuji1_official_test_0000813,test,8,4,4,0.7083949757481343
tuji1_official_test_0000814,test,8,4,4,0.7171724036501894
tuji1_official_test_0000815,test,8,4,4,0.9148113240241226
tuji1_official_test_0000816,test,8,4,4,0.9407460494232391
tuji1_official_test_0000817,test,8,4,4,0.92167482245658
tuji1_official_test_0000818,test,8,4,4,0.7170879566332828
tuji1_official_test_0000819,test,8,4,4,0.7147669020998164
tuji1_official_test_0000820,test,8,4,4,0.7354209003626911
tuji1_official_test_0000821,test,8,5,7,0.5426071816058831
tuji1_official_test_0000822,test,8,7,7,0.5509542158601195
tuji1_official_test_0000823,test,8,7,7,0.6682710244803094
tuji1_official_test_0000824,test,8,5,7,0.3509467331684227
tuji1_official_test_0000825,test,8,7,7,0.7055750479821604
tuji1_official_test_0000826,test,8,5,5,0.9067792521449851
tuji1_official_test_0000827,test,8,5,5,0.7421174503071287
tuji1_official_test_0000828,test,8,5,5,0.9353232006728593
tuji1_official_test_0000829,test,8,5,5,0.9552861935330935
tuji1_official_test_0000830,test,8,5,5,0.7289982020964666
tuji1_official_test_0000831,test,8,5,5,0.9669386571513838
tuji1_official_test_0000832,test,8,5,5,0.9614325834541806
tuji1_official_test_0000833,test,8,5,5,0.5917640666275384
tuji1_official_test_0000834,test,8,5,5,0.5251488495580638
tuji1_official_test_0000835,test,8,5,5,0.7765378577318455
tuji1_official_test_0000836,test,8,5,5,0.6610223368043332
tuji1_official_test_0000837,test,8,5,5,0.6369322262782586
tuji1_official_test_0000838,test,8,5,5,0.9519452203500035
tuji1_official_test_0000839,test,8,5,5,0.8955359155407421
tuji1_official_test_0000840,test,8,5,5,0.39009059933624324
tuji1_official_test_0000841,test,8,5,5,0.5656383100903413
tuji1_official_test_0000842,test,8,5,5,0.6331326118424151
tuji1_official_test_0000843,test,8,5,5,0.6243340889840688
tuji1_official_test_0000844,test,8,1,5,0.5048790731674049
tuji1_official_test_0000845,test,8,5,5,0.5696341152352878
tuji1_official_test_0000846,test,8,5,7,0.5116026882732747
tuji1_official_test_0000847,test,8,7,7,0.5271927578539847
tuji1_official_test_0000848,test,8,7,7,0.5560088711910268
tuji1_official_test_0000849,test,8,7,7,0.5872996845326225
tuji1_official_test_0000850,test,8,7,7,0.5028216829071926
tuji1_official_test_0000851,test,8,7,7,0.5453694543539741
tuji1_official_test_0000852,test,8,7,7,0.5807261311670157
tuji1_official_test_0000853,test,8,7,7,0.48034904630405345
tuji1_official_test_0000854,test,8,5,7,0.444043572852535
tuji1_official_test_0000855,test,8,5,7,0.5139862481988284
tuji1_official_test_0000856,test,8,5,5,0.600224841068159
tuji1_official_test_0000857,test,8,5,5,0.7856179851337859
tuji1_official_test_0000858,test,8,5,5,0.6487464496190526
tuji1_official_test_0000859,test,8,5,5,0.5770134057034929
tuji1_official_test_0000860,test,8,1,5,0.48879494043139976
tuji1_official_test_0000861,test,8,5,5,0.4952746001149377
tuji1_official_test_0000862,test,8,5,5,0.5099575419162493
tuji1_official_test_0000863,test,8,5,5,0.4102733834605439
tuji1_official_test_0000864,test,8,5,5,0.5761998738210279
tuji1_official_test_0000865,test,8,5,5,0.5388811174006185
tuji1_official_test_0000866,test,8,5,5,0.5144627906605226
tuji1_official_test_0000867,test,8,7,5,0.4864021913696094
tuji1_official_test_0000868,test,8,7,7,0.5231781717679613
tuji1_official_test_0000869,test,8,1,7,0.46455444030821985
tuji1_official_test_0000870,test,8,7,7,0.4291219681585723
tuji1_official_test_0000871,test,8,7,7,0.5572375726674647
tuji1_official_test_0000872,test,8,7,7,0.47576276065624434
tuji1_official_test_0000873,test,8,7,7,0.658372269909122
tuji1_official_test_0000874,test,8,7,7,0.7048501972799072
tuji1_official_test_0000875,test,8,7,7,0.47364384572387885
tuji1_official_test_0000876,test,8,7,7,0.6254118289538545
tuji1_official_test_0000877,test,8,7,7,0.7517300401151694
tuji1_official_test_0000878,test,8,5,7,0.40844185557091117
tuji1_official_test_0000879,test,8,5,7,0.4136156456822061
tuji1_official_test_0000880,test,8,1,7,0.31815295303277474
